document_id,sentence_id,start_token_id,end_token_id,split,ner_score,calibrated_score
EXP-2008-01-04-a-i0053,2,63,63,test,6.82558891185181e-07,2.3371852009290706e-08
EXP-2008-01-04-a-i0053,2,64,64,test,1.2335055544099305e-05,1.4211050824997074e-07
EXP-2008-01-04-a-i0053,2,65,65,test,9.926814072969137e-07,3.571607010144362e-08
EXP-2008-01-04-a-i0053,2,66,66,test,0.0005672830156981945,1.7222811266037752e-06
EXP-2008-01-04-a-i0053,2,67,70,test,0.009742233902215958,4.6520959585905075e-05
EXP-2008-01-04-a-i0053,2,71,71,test,6.790477300455677e-07,1.2580012480611913e-06
EXP-2008-01-04-a-i0053,2,72,73,test,3.0425242584897205e-05,5.4903459385968745e-05
EXP-2008-01-04-a-i0053,2,74,75,test,0.982898473739624,0.06092853844165802
EXP-2008-01-04-a-i0053,2,76,76,test,3.123784608760616e-06,8.614840044174343e-05
EXP-2008-01-04-a-i0053,2,79,83,test,0.7990882396697998,0.5747746825218201
EXP-2008-01-04-a-i0053,2,84,87,test,0.9916582703590393,0.99854975938797
EXP-2008-01-04-a-i0053,2,88,89,test,0.07992713898420334,2.714688434934942e-06
EXP-2008-01-04-a-i0053,2,90,90,test,1.7560640117153525e-05,7.412325885525206e-06
EXP-2008-01-04-a-i0053,2,91,91,test,2.539151864766609e-05,0.0005564907914958894
EXP-2008-01-04-a-i0053,2,92,92,test,0.008712051436305046,0.0016581810778006911
EXP-2008-01-04-a-i0053,2,93,97,test,0.24686799943447113,0.004504319746047258
EXP-2008-01-04-a-i0053,2,98,100,test,0.003324860241264105,6.41019141767174e-06
EXP-2008-01-04-a-i0053,2,101,101,test,2.252010290249018e-06,3.547432061168365e-05
EXP-2008-01-04-a-i0053,2,102,103,test,0.28386804461479187,3.151533576328802e-07
EXP-2008-01-04-a-i0053,2,104,104,test,2.4824789335298192e-08,5.340490361049888e-07
EXP-2008-01-04-a-i0053,2,105,105,test,0.00014996675599832088,0.0009386474848724902
EXP-2008-01-04-a-i0053,2,106,106,test,1.567325398355024e-06,0.032394155859947205
EXP-2008-01-04-a-i0053,2,107,108,test,0.9846861362457275,0.004303141497075558
EXP-2008-01-04-a-i0053,2,109,109,test,3.4123424939025426e-06,3.652800296549685e-05
EXP-2008-01-04-a-i0053,2,110,110,test,1.7897416455525672e-06,6.825954915257171e-05
EXP-2008-01-04-a-i0053,2,111,113,test,0.7376901507377625,0.8089870810508728
EXP-2008-01-04-a-i0053,2,115,115,test,2.8040824417985277e-07,0.02622504159808159
EXP-2008-01-04-a-i0053,2,116,116,test,0.9828417301177979,0.9533421397209167
EXP-2008-01-04-a-i0053,2,118,118,test,1.082216840586625e-06,1.7690912557100091e-07
EXP-2008-01-04-a-i0053,2,119,122,test,0.0017940591787919402,2.213384277638397e-06
EXP-2008-01-04-a-i0053,2,123,123,test,9.271738238281202e-11,3.433708843658678e-05
EXP-2008-01-04-a-i0053,3,124,124,test,0.010237948037683964,4.682437065639533e-05
EXP-2008-01-04-a-i0053,3,125,125,test,1.1771111019243108e-07,8.612541932961904e-07
EXP-2008-01-04-a-i0053,3,126,126,test,0.000377577991457656,2.98009817925049e-05
EXP-2008-01-04-a-i0053,3,127,127,test,0.0001646630116738379,1.7571042917552404e-05
EXP-2008-01-04-a-i0053,3,128,128,test,4.3226777961535845e-06,6.288740405580029e-05
EXP-2008-01-04-a-i0053,3,129,130,test,0.9835842251777649,0.020889541134238243
EXP-2008-01-04-a-i0053,3,131,131,test,4.279750775992852e-09,4.1102106479229406e-05
EXP-2008-01-04-a-i0053,3,132,134,test,0.00045093114022165537,3.109298418735307e-08
EXP-2008-01-04-a-i0053,3,135,135,test,7.278527505150123e-07,3.2133314107340993e-06
EXP-2008-01-04-a-i0053,3,136,138,test,0.0010197306983172894,4.915162662655348e-06
EXP-2008-01-04-a-i0053,3,139,139,test,4.605599457363496e-08,2.0986259187338874e-05
EXP-2008-01-04-a-i0053,3,140,142,test,0.01514641847461462,0.001008194638416171
EXP-2008-01-04-a-i0053,3,143,143,test,0.0003368134202901274,7.381513114523841e-06
EXP-2008-01-04-a-i0053,3,144,144,test,4.668402766583313e-07,4.681390691985143e-06
EXP-2008-01-04-a-i0053,3,145,145,test,0.00017491652397438884,0.00041931497980840504
EXP-2008-01-04-a-i0053,3,146,147,test,0.5705738067626953,0.002654265845194459
EXP-2008-01-04-a-i0053,3,148,148,test,2.399422101007076e-07,3.46391470884555e-06
EXP-2008-01-04-a-i0053,3,149,150,test,0.000404298392822966,2.5091566158153e-07
EXP-2008-01-04-a-i0053,3,151,151,test,0.0007101683295331895,0.0003517522127367556
EXP-2008-01-04-a-i0053,3,152,152,test,0.01711905561387539,0.00367842148989439
EXP-2008-01-04-a-i0053,3,153,153,test,0.0006998958997428417,1.57247256993287e-06
EXP-2008-01-04-a-i0053,3,154,154,test,5.033095717976721e-08,0.0007514273165725172
EXP-2008-01-04-a-i0053,4,155,156,test,8.588944524490216e-07,3.7105639876244823e-06
EXP-2008-01-04-a-i0053,4,157,157,test,3.9796540818315407e-07,3.2071595796878682e-06
EXP-2008-01-04-a-i0053,4,158,158,test,1.4626729125666316e-06,2.7567406505113468e-05
EXP-2008-01-04-a-i0053,4,159,159,test,0.00013892713468521833,4.166002156580362e-07
EXP-2008-01-04-a-i0053,4,161,161,test,0.0103731295093894,2.9479376735253027e-06
EXP-2008-01-04-a-i0053,4,162,162,test,3.5169985494576395e-05,8.07424783033639e-07
EXP-2008-01-04-a-i0053,4,163,163,test,1.967026861393606e-07,1.3273271406433196e-06
EXP-2008-01-04-a-i0053,4,164,164,test,2.0481163574004313e-06,7.988030120031908e-06
EXP-2008-01-04-a-i0053,4,165,167,test,0.028510387986898422,0.0001268174237338826
EXP-2008-01-04-a-i0053,4,168,168,test,3.4008289517828416e-09,5.0783903134288266e-05
EXP-2008-01-04-a-i0053,4,169,169,test,2.1180835574341472e-06,0.00020956354273948818
EXP-2008-01-04-a-i0053,4,170,171,test,0.989364743232727,0.638220489025116
EXP-2008-01-04-a-i0053,4,172,172,test,1.8742457541520707e-07,8.190034463950724e-07
EXP-2008-01-04-a-i0053,4,173,173,test,1.0450382433191407e-05,3.311089812996215e-06
EXP-2008-01-04-a-i0053,4,174,174,test,2.9406094199657673e-06,1.9577009879867546e-06
EXP-2008-01-04-a-i0053,4,175,175,test,1.4260539273891482e-06,4.212839428419102e-07
EXP-2008-01-04-a-i0053,4,176,176,test,1.5061733392940369e-05,1.9027213056688197e-05
EXP-2008-01-04-a-i0053,4,177,177,test,2.0207166073760163e-07,2.314164703420829e-06
EXP-2008-01-04-a-i0053,4,178,178,test,3.309888825242524e-07,0.0002191978128394112
EXP-2008-01-04-a-i0053,4,179,179,test,5.833219620399177e-05,1.1182671499909702e-07
EXP-2008-01-04-a-i0053,4,180,180,test,1.668001573307265e-06,6.687968578944492e-08
EXP-2008-01-04-a-i0053,4,181,181,test,0.0030638042371720076,1.7497269766408863e-07
EXP-2008-01-04-a-i0053,4,183,184,test,0.0006071433308534324,1.4444815406022826e-06
EXP-2008-01-04-a-i0053,4,186,186,test,1.4909169010479673e-07,8.405173730352544e-07
EXP-2008-01-04-a-i0053,4,187,187,test,3.149625342757645e-07,1.8892238585976884e-05
EXP-2008-01-04-a-i0053,4,189,189,test,0.00011387780250515789,6.165524268908484e-08
EXP-2008-01-04-a-i0053,4,190,190,test,3.873731202475028e-06,0.7558603286743164
EXP-2008-01-04-a-i0053,4,191,191,test,0.9968876242637634,0.9324969053268433
EXP-2008-01-04-a-i0053,4,192,192,test,0.00018087244825437665,7.487478433176875e-05
EXP-2008-01-04-a-i0053,4,193,193,test,3.837875794943102e-07,2.5880310204229318e-05
EXP-2008-01-04-a-i0053,4,194,194,test,4.031567613083098e-08,8.20555942482315e-06
EXP-2008-01-04-a-i0053,4,195,195,test,0.00010119997023139149,8.289675434980381e-08
EXP-2008-01-04-a-i0053,4,196,196,test,5.593328182840196e-07,0.01800238899886608
EXP-2008-01-04-a-i0053,4,197,197,test,0.0005086040473543108,0.6597465872764587
EXP-2008-01-04-a-i0053,4,198,198,test,0.7586108446121216,0.5188054442405701
EXP-2008-01-04-a-i0053,4,199,199,test,1.131105431539936e-08,2.576987935754005e-05
EXP-2008-01-04-a-i0053,5,200,200,test,0.14098410308361053,0.00018173492571804672
EXP-2008-01-04-a-i0053,5,201,201,test,0.00013866799417883158,0.0006707233842462301
EXP-2008-01-04-a-i0053,5,202,203,test,0.0012079443549737334,9.983256859413814e-06
EXP-2008-01-04-a-i0053,5,204,204,test,0.0006492453976534307,4.326429552747868e-05
EXP-2008-01-04-a-i0053,5,205,205,test,5.5848053307272494e-05,2.3966347725945525e-05
EXP-2008-01-04-a-i0053,5,206,210,test,0.45940279960632324,0.00023213616805151105
EXP-2008-01-04-a-i0053,5,211,211,test,2.22103449232236e-06,0.0033116480335593224
EXP-2008-01-04-a-i0053,6,212,212,test,1.2693541975750122e-05,0.0006297205109149218
EXP-2008-01-04-a-i0053,6,213,213,test,6.60516192851901e-08,1.0668890354281757e-05
EXP-2008-01-04-a-i0053,6,214,214,test,0.03914395347237587,4.145060756854946e-06
EXP-2008-01-04-a-i0053,6,216,216,test,0.00019996578339487314,3.78035394987819e-07
EXP-2008-01-04-a-i0053,6,217,217,test,2.1485089746420272e-05,1.2808067140213097e-07
EXP-2008-01-04-a-i0053,6,218,218,test,1.2790895880243625e-06,1.5567292166451807e-07
EXP-2008-01-04-a-i0053,6,219,219,test,0.20826773345470428,1.0042663944886954e-07
EXP-2008-01-04-a-i0053,6,220,220,test,5.766456524725072e-06,1.1035755051125307e-05
EXP-2008-01-04-a-i0053,6,221,224,test,0.735930860042572,1.7329774948393606e-07
EXP-2008-01-04-a-i0053,6,225,227,test,0.0003829039342235774,2.5358222046634182e-05
EXP-2008-01-04-a-i0053,6,228,228,test,2.8562948273247457e-07,2.4968539946712554e-05
EXP-2008-01-04-a-i0053,6,229,229,test,6.836749435024103e-06,4.900709882349474e-07
EXP-2008-01-04-a-i0053,6,230,231,test,0.018499869853258133,1.6251571651082486e-05
EXP-2008-01-04-a-i0053,6,232,232,test,8.14938134335863e-12,1.3151166058378294e-05
EXP-2008-01-04-a-i0053,7,233,234,test,1.6806970961624756e-05,0.0004699948476627469
EXP-2008-01-04-a-i0053,7,235,235,test,4.020236701762769e-06,0.0002839529188349843
EXP-2008-01-04-a-i0053,7,236,237,test,5.975295425741933e-05,0.0017980189295485616
EXP-2008-01-04-a-i0053,7,238,238,test,1.7182293959194794e-05,0.7508898377418518
EXP-2008-01-04-a-i0053,7,239,239,test,0.7588289380073547,0.9337906837463379
EXP-2008-01-04-a-i0053,7,240,240,test,5.050134532780248e-08,6.222815136425197e-05
EXP-2008-01-04-a-i0053,7,241,241,test,3.453020690358244e-05,1.1088544624726637e-06
EXP-2008-01-04-a-i0053,7,242,243,test,1.1091304259025492e-05,0.0344572551548481
EXP-2008-01-04-a-i0053,7,244,245,test,0.03561513125896454,0.0269424170255661
EXP-2008-01-04-a-i0053,7,246,247,test,0.9953296184539795,0.9983572363853455
EXP-2008-01-04-a-i0053,7,248,248,test,2.1207505085385492e-07,0.0001838615135056898
EXP-2008-01-04-a-i0053,8,249,249,test,0.0013285833410918713,0.00017008082068059593
EXP-2008-01-04-a-i0053,8,250,250,test,0.0,0.0016196520300582051
EXP-2008-01-04-a-i0053,9,251,251,test,2.6341986085753888e-05,0.0003334220964461565
EXP-2008-01-04-a-i0053,9,252,252,test,3.0052886908380785e-20,6.517660949612036e-05
EXP-2008-01-04-a-i0053,9,253,254,test,4.59671991848154e-06,0.0008960181730799377
EXP-2008-01-04-a-i0053,9,255,255,test,6.580464173566725e-07,0.0003466960624791682
EXP-2008-01-04-a-i0053,9,256,257,test,4.430262379173655e-06,0.0001487154804635793
EXP-2008-01-04-a-i0053,9,258,258,test,0.4346027672290802,0.029761746525764465
EXP-2008-01-04-a-i0053,9,259,259,test,3.529090607527936e-14,3.564808866940439e-05
EXP-2008-01-04-a-i0053,10,260,260,test,5.972651251795469e-06,0.0011806902475655079
EXP-2008-01-04-a-i0053,10,261,261,test,0.0007804132183082402,0.8326975107192993
EXP-2008-01-04-a-i0053,10,262,262,test,2.427412482575164e-06,0.3027907609939575
EXP-2008-01-04-a-i0053,10,263,263,test,0.8084530234336853,0.8891845345497131
EXP-2008-01-04-a-i0053,10,264,266,test,1.5331311260524672e-06,0.00016227590094786137
EXP-2008-01-04-a-i0053,10,267,267,test,7.52306686990778e-06,2.9652309763150697e-07
EXP-2008-01-04-a-i0053,10,268,268,test,2.1476881784110446e-07,1.2018968220672832e-07
EXP-2008-01-04-a-i0053,10,269,272,test,0.0014885984128341079,1.8529823137214407e-05
EXP-2008-01-04-a-i0053,10,273,273,test,1.4751825005987484e-07,4.006228664366063e-06
EXP-2008-01-04-a-i0053,10,276,276,test,1.1658485163934529e-05,0.003959407098591328
EXP-2008-01-04-a-i0053,10,277,277,test,1.5966718081017461e-07,0.0016508066328242421
EXP-2008-01-04-a-i0053,10,278,278,test,0.44187918305397034,0.7025567889213562
EXP-2008-01-04-a-i0053,10,279,279,test,1.3188168779265652e-08,0.00014767686661798507
EXP-2008-01-04-a-i0053,10,280,280,test,1.3368714462558273e-05,1.3634092965730815e-06
EXP-2008-01-04-a-i0053,10,281,281,test,0.0019802830647677183,2.4843369828886352e-05
EXP-2008-01-04-a-i0053,10,282,282,test,6.260515306166781e-07,2.8072905479348265e-05
EXP-2008-01-04-a-i0053,10,283,284,test,3.36376092491264e-06,0.0021941480226814747
EXP-2008-01-04-a-i0053,10,285,288,test,0.6475474834442139,0.17465563118457794
EXP-2008-01-04-a-i0053,10,289,289,test,7.480846875296265e-08,0.0003265811537858099
EXP-2008-01-04-a-i0053,10,290,291,test,0.01312978845089674,0.03304338455200195
EXP-2008-01-04-a-i0053,10,292,292,test,6.020745235701952e-09,4.64208897028584e-05
EXP-2008-01-04-a-i0053,10,293,293,test,1.8825626284524333e-06,1.7798132603275008e-06
EXP-2008-01-04-a-i0053,10,294,295,test,0.001838819356635213,7.2416219154547434e-06
EXP-2008-01-04-a-i0053,10,296,296,test,2.9130629627616145e-05,9.329190220341843e-08
EXP-2008-01-04-a-i0053,10,297,300,test,0.780778169631958,7.843090799042329e-08
EXP-2008-01-04-a-i0053,10,301,301,test,2.2813864575255138e-07,2.2691608592140255e-08
EXP-2008-01-04-a-i0053,10,302,303,test,0.3471093773841858,3.90956387263941e-08
EXP-2008-01-04-a-i0053,10,304,304,test,4.043016144095191e-09,4.772120064444607e-06
EXP-2008-01-04-a-i0053,10,305,305,test,2.49142376560485e-05,0.0011174972169101238
EXP-2008-01-04-a-i0053,10,306,306,test,5.54028190435929e-07,0.005592332221567631
EXP-2008-01-04-a-i0053,10,307,308,test,0.9509903788566589,0.0013071015710011125
EXP-2008-01-04-a-i0053,10,309,309,test,5.240703444542305e-07,3.703364927787334e-05
EXP-2008-01-04-a-i0053,11,310,310,test,6.072987162042409e-06,0.0013087241677567363
EXP-2008-01-04-a-i0053,11,311,312,test,0.9989351630210876,0.9895456433296204
EXP-2008-01-04-a-i0053,11,313,313,test,9.070210546289262e-20,0.004143716301769018
EXP-2008-01-04-a-i0053,12,314,316,test,0.739356517791748,0.6320345401763916
EXP-2008-01-04-a-i0053,12,317,319,test,0.03186774626374245,1.2831486856157426e-05
EXP-2008-01-04-a-i0053,12,320,320,test,8.274246283690445e-06,2.4165372451534495e-05
EXP-2008-01-04-a-i0053,13,321,323,test,7.85593074397184e-05,9.288655178352201e-08
EXP-2008-01-04-a-i0053,13,324,324,test,1.1003102429185674e-08,1.1610276487772353e-05
EXP-2008-01-04-a-i0053,13,325,325,test,0.033840909600257874,8.860792877385393e-05
EXP-2008-01-04-a-i0053,13,326,326,test,5.129379587742733e-07,0.00012869529018644243
EXP-2008-01-04-a-i0053,13,327,327,test,1.0865115882552345e-06,2.017703991441522e-06
EXP-2008-01-04-a-i0053,13,328,328,test,1.300189433095511e-05,1.91198614629684e-06
EXP-2008-01-04-a-i0053,13,329,329,test,6.1055652622599155e-06,6.282082409825307e-08
EXP-2008-01-04-a-i0053,13,330,332,test,0.03060642071068287,7.118142093531787e-06
EXP-2008-01-04-a-i0053,13,333,333,test,3.312518310849555e-05,5.005446382710943e-06
EXP-2008-01-04-a-i0053,13,334,334,test,5.128303541823698e-07,2.3937020614539506e-06
EXP-2008-01-04-a-i0053,13,335,335,test,2.80137755908072e-05,1.0843867130461149e-05
EXP-2008-01-04-a-i0053,13,336,336,test,3.602697518090281e-07,8.640707164886408e-06
EXP-2008-01-04-a-i0053,13,337,337,test,3.663818207155778e-11,0.0005220772582106292
EXP-2008-01-04-a-i0053,13,338,338,test,0.5018957257270813,0.0003059250011574477
EXP-2008-01-04-a-i0053,13,339,341,test,2.7602971385931596e-05,0.0003198079066351056
EXP-2008-01-04-a-i0053,13,342,342,test,1.3698959264729638e-06,0.0010878826724365354
EXP-2008-01-04-a-i0053,13,343,343,test,3.930630555259995e-06,0.00026100658578798175
EXP-2008-01-04-a-i0053,13,344,346,test,0.13116514682769775,0.025883140042424202
EXP-2008-01-04-a-i0053,13,347,347,test,4.188956609141314e-06,2.8892805858049542e-05
EXP-2008-01-04-a-i0053,13,348,348,test,0.04181104153394699,0.0014489837922155857
EXP-2008-01-04-a-i0053,13,349,349,test,0.001041947165504098,0.04518882557749748
EXP-2008-01-04-a-i0053,13,350,350,test,1.2296157365199178e-05,0.11726350337266922
EXP-2008-01-04-a-i0053,13,351,352,test,0.9606460332870483,0.009307827800512314
EXP-2008-01-04-a-i0053,13,353,353,test,1.1782441106333863e-05,3.169615592923947e-05
EXP-2008-01-04-a-i0053,13,354,354,test,1.264236715314837e-07,0.0003782037238124758
EXP-2008-01-04-a-i0053,14,355,355,test,3.884630132233724e-06,4.7933385758369695e-06
EXP-2008-01-04-a-i0053,14,356,356,test,9.920824959408492e-05,6.498360016848892e-05
EXP-2008-01-04-a-i0053,14,357,357,test,3.3595420063647907e-06,1.930589678522665e-05
EXP-2008-01-04-a-i0053,14,358,358,test,3.0695650821144227e-06,1.8591774733067723e-06
EXP-2008-01-04-a-i0053,14,359,359,test,0.00013290575589053333,4.564854236832616e-07
EXP-2008-01-04-a-i0053,14,360,360,test,2.353571401664501e-23,8.217846334446222e-05
EXP-2008-01-04-a-i0053,14,361,361,test,0.000754284206777811,0.0003305709979031235
EXP-2008-01-04-a-i0053,14,362,362,test,2.952859858851298e-07,0.000652529823128134
EXP-2008-01-04-a-i0053,14,363,363,test,5.503430315911828e-07,0.006463499274104834
EXP-2008-01-04-a-i0053,14,364,366,test,0.9010036587715149,0.9046028256416321
EXP-2008-01-04-a-i0053,14,367,367,test,4.336656900250091e-07,0.0009759063832461834
EXP-2008-01-04-a-i0053,14,368,368,test,2.889687721108203e-06,0.0039634122513234615
EXP-2008-01-04-a-i0053,14,369,370,test,0.7758034467697144,0.06758948415517807
EXP-2008-01-04-a-i0053,14,371,371,test,4.344977355685842e-08,2.1400370314950123e-05
EXP-2008-01-04-a-i0053,15,372,372,test,5.650487310049357e-06,4.1955449887609575e-06
EXP-2008-01-04-a-i0053,15,374,374,test,4.390448339108843e-06,3.7047400383016793e-06
EXP-2008-01-04-a-i0053,15,375,375,test,8.542435352865141e-06,5.365195193007821e-06
EXP-2008-01-04-a-i0053,15,376,376,test,6.163030320749385e-06,0.00036887137684971094
EXP-2008-01-04-a-i0053,15,377,377,test,0.00012366691953502595,0.05589533969759941
EXP-2008-01-04-a-i0053,15,378,378,test,6.298314474406652e-07,0.09200702607631683
EXP-2008-01-04-a-i0053,15,379,379,test,0.10535319149494171,0.004523962736129761
EXP-2008-01-04-a-i0053,15,380,380,test,2.4485908856064498e-09,6.577517524419818e-06
EXP-2008-01-04-a-i0053,15,381,382,test,3.1038860470289364e-05,3.864397690733767e-09
EXP-2008-01-04-a-i0053,15,383,385,test,1.9290126147097908e-05,2.3785176381352358e-05
EXP-2008-01-04-a-i0053,15,386,386,test,6.151499576390052e-08,1.0057114252504107e-08
EXP-2008-01-04-a-i0053,15,387,387,test,1.2110120223951526e-05,6.948651503080328e-07
EXP-2008-01-04-a-i0053,15,388,388,test,0.006371369119733572,7.996566637302749e-06
EXP-2008-01-04-a-i0053,15,389,389,test,2.7824141213272924e-08,7.928415612923345e-08
EXP-2008-01-04-a-i0053,15,390,390,test,1.7525791918160394e-05,9.234860840479087e-07
EXP-2008-01-04-a-i0053,15,391,391,test,2.6773998342832783e-06,7.250943781400565e-06
EXP-2008-01-04-a-i0053,15,393,395,test,0.9204513430595398,0.959395170211792
EXP-2008-01-04-a-i0053,15,396,396,test,8.612035529154127e-10,7.82665938459104e-06
EXP-2008-01-04-a-i0053,16,397,400,test,0.0003591128333937377,1.4371563565873657e-06
EXP-2008-01-04-a-i0053,16,401,401,test,3.3808057651185663e-06,4.6593740421485563e-07
EXP-2008-01-04-a-i0053,16,402,402,test,0.0011104298755526543,2.8622496301977662e-06
EXP-2008-01-04-a-i0053,16,403,405,test,0.02520032599568367,6.037136336090043e-05
EXP-2008-01-04-a-i0053,16,406,406,test,2.331465339011629e-06,2.180126159601059e-07
EXP-2008-01-04-a-i0053,16,407,407,test,0.011055673472583294,1.7959514480025973e-06
EXP-2008-01-04-a-i0053,16,408,409,test,0.011840170249342918,4.351855295681162e-06
EXP-2008-01-04-a-i0053,16,410,410,test,1.352211252802141e-25,4.091287792107323e-06
EXP-2008-01-04-a-i0053,17,411,411,test,6.891287193866447e-05,3.992213635228836e-07
EXP-2008-01-04-a-i0053,17,412,412,test,5.837715434608981e-05,1.2379264724415862e-08
EXP-2008-01-04-a-i0053,17,413,413,test,0.00038228355697356164,5.369689581868897e-09
EXP-2008-01-04-a-i0053,17,414,414,test,6.53324241284281e-05,1.9342714949743822e-06
EXP-2008-01-04-a-i0053,17,415,415,test,4.208373738379123e-08,1.646775338315365e-08
EXP-2008-01-04-a-i0053,17,417,417,test,0.0016764068277552724,0.002069255569949746
EXP-2008-01-04-a-i0053,17,418,418,test,2.604081055324059e-05,5.037330765844672e-07
EXP-2008-01-04-a-i0053,17,419,419,test,7.504261884605512e-05,1.0202598765829407e-08
EXP-2008-01-04-a-i0053,17,420,420,test,0.004784431774169207,1.1057150913984515e-05
EXP-2008-01-04-a-i0053,17,421,421,test,1.4027182260178961e-05,2.2306936742211292e-08
EXP-2008-01-04-a-i0053,17,422,422,test,1.2624006558326073e-05,0.00011001747770933434
EXP-2008-01-04-a-i0053,17,423,423,test,0.18490196764469147,1.0503065823286306e-05
EXP-2008-01-04-a-i0053,17,424,424,test,2.4881946956156753e-05,1.210334588108708e-08
EXP-2008-01-04-a-i0053,17,425,425,test,2.8673051929217763e-05,1.2936574194100103e-06
EXP-2008-01-04-a-i0053,17,426,426,test,6.149370892671868e-05,1.040214738168288e-05
EXP-2008-01-04-a-i0053,17,427,427,test,0.017421992495656013,0.00012428389163687825
EXP-2008-01-04-a-i0053,17,428,428,test,7.276174756043474e-07,5.792825504613575e-06
EXP-2008-01-04-a-i0053,17,429,429,test,9.876282274490222e-05,1.2442248342736661e-09
EXP-2008-01-04-a-i0053,17,430,430,test,0.00010931253927992657,6.496481091744499e-06
EXP-2008-01-04-a-i0053,17,433,433,test,0.0001472419680794701,4.3229027824054356e-07
EXP-2008-01-04-a-i0053,17,434,435,test,0.9994460940361023,0.999556839466095
EXP-2008-01-04-a-i0053,17,440,440,test,0.001989613054320216,4.8721318307798356e-05
EXP-2008-01-04-a-i0053,17,441,441,test,5.4183288739295676e-05,3.174611265421845e-06
EXP-2008-01-04-a-i0053,17,442,442,test,0.10916715860366821,0.0052380189299583435
EXP-2008-01-04-a-i0053,17,443,445,test,0.001629598904401064,2.385818697803188e-05
EXP-2008-01-04-a-i0053,17,447,447,test,1.6749896531109698e-05,1.3599904313821298e-08
EXP-2008-01-04-a-i0053,17,448,448,test,3.0009362035343656e-06,8.006412755001691e-10
EXP-2008-01-04-a-i0053,17,449,449,test,5.4496016673510894e-05,1.4366696632350795e-07
EXP-2008-01-04-a-i0053,17,450,450,test,5.202556621952681e-06,5.5221585171238985e-06
EXP-2008-01-04-a-i0053,17,451,452,test,0.15164820849895477,0.00013402428885456175
EXP-2008-01-04-a-i0053,17,453,453,test,5.811932624055771e-06,3.258478955103783e-06
EXP-2008-01-04-a-i0053,17,454,455,test,0.0043029943481087685,5.1674971473403275e-05
EXP-2008-01-04-a-i0053,17,457,457,test,0.00036009776522405446,8.50950868880318e-07
EXP-2008-01-04-a-i0053,17,458,458,test,4.218148205836769e-06,4.040509520564228e-05
EXP-2008-01-04-a-i0053,17,459,459,test,0.0018889810889959335,4.8808028623170685e-06
EXP-2008-01-04-a-i0053,17,460,460,test,0.0006718054646626115,3.0225331215660844e-07
EXP-2008-01-04-a-i0053,17,461,461,test,1.6896668739718734e-06,1.4561773014065693e-06
EXP-2008-01-04-a-i0053,17,462,462,test,0.052183572202920914,0.0003207511326763779
EXP-2008-01-04-a-i0053,17,463,463,test,2.6764073481899686e-05,3.206943688383035e-07
EXP-2008-01-04-a-i0053,17,464,464,test,1.2986905062462029e-07,1.1185630683030467e-05
EXP-2008-01-04-a-i0053,18,465,465,test,2.5059000563487643e-06,2.8422975901776226e-06
EXP-2008-01-04-a-i0053,18,466,467,test,6.2266744862427e-06,0.0016524051316082478
EXP-2008-01-04-a-i0053,18,468,469,test,0.6478312611579895,0.012373525649309158
EXP-2008-01-04-a-i0053,18,470,470,test,4.4064870508009335e-07,3.1707764719612896e-05
EXP-2008-01-04-a-i0053,18,471,471,test,7.694340638408903e-06,1.966061233815708e-07
EXP-2008-01-04-a-i0053,18,472,472,test,7.82285314926412e-06,9.939529263647273e-06
EXP-2008-01-04-a-i0053,18,473,475,test,0.001625520410016179,1.43138393582376e-07
EXP-2008-01-04-a-i0053,18,476,476,test,8.901141086425923e-07,5.617952865577536e-06
EXP-2008-01-04-a-i0053,18,477,477,test,7.682930345254135e-07,2.8956268494084725e-08
EXP-2008-01-04-a-i0053,18,479,479,test,6.53710012556985e-05,3.2215732517215656e-06
EXP-2008-01-04-a-i0053,18,480,480,test,1.2109056797271478e-06,1.824010631423789e-08
EXP-2008-01-04-a-i0053,18,481,481,test,0.002830515382811427,1.4494042410717611e-08
EXP-2008-01-04-a-i0053,18,482,487,test,0.00018456039833836257,9.549953006171563e-08
EXP-2008-01-04-a-i0053,18,489,489,test,1.5770862091812887e-06,1.1000060418098201e-08
EXP-2008-01-04-a-i0053,18,490,490,test,5.184916881262325e-05,2.9335231133131856e-08
EXP-2008-01-04-a-i0053,18,491,493,test,3.7941219943604665e-06,2.417823097289329e-08
EXP-2008-01-04-a-i0053,18,494,494,test,0.0016850781394168735,1.4956121958675794e-06
EXP-2008-01-04-a-i0053,18,495,495,test,5.164129106560722e-06,2.3505789314981484e-08
EXP-2008-01-04-a-i0053,18,496,497,test,0.0512857586145401,5.302539989315846e-07
EXP-2008-01-04-a-i0053,18,498,498,test,9.629113264963962e-06,5.546902684727684e-06
EXP-2008-01-04-a-i0053,18,499,499,test,5.207466074352851e-06,2.9218545023468323e-05
EXP-2008-01-04-a-i0053,18,500,500,test,0.055494241416454315,3.263273538323119e-05
EXP-2008-01-04-a-i0053,18,501,501,test,1.3492442576534813e-06,5.354157224246592e-07
EXP-2008-01-04-a-i0053,18,502,502,test,1.4364081835083198e-06,1.0576017302810214e-05
EXP-2008-01-04-a-i0053,18,503,503,test,6.474020483437926e-05,6.501728933017148e-08
EXP-2008-01-04-a-i0053,18,504,504,test,5.049846549809445e-07,8.984702617453877e-07
EXP-2008-01-04-a-i0053,18,505,505,test,2.6035187325251438e-14,0.00013501026842277497
EXP-2008-01-04-a-i0053,18,506,506,test,0.0002034219360211864,1.0678540093067568e-05
